region,Area,date,Daily_Rainfall,Min_Temperature (°C),Max_Temperature (°C),Mean_Temperature (°C),total_cases_in_cluster
East,East Coast Parkway,13-03-2020,0.0,28.7,31.9,26.8,72
East,East Coast Parkway,13-03-2020,0.0,28.7,31.9,26.8,49
East,East Coast Parkway,13-03-2020,0.0,28.7,31.9,26.8,22
East,East Coast Parkway,13-03-2020,0.0,28.7,31.9,26.8,17
East,East Coast Parkway,13-03-2020,0.0,28.7,31.9,26.8,9
East,East Coast Parkway,13-03-2020,0.0,28.7,31.9,26.8,7
East,East Coast Parkway,13-03-2020,0.0,28.7,31.9,26.8,6
East,East Coast Parkway,13-03-2020,0.0,28.7,31.9,26.8,5
East,East Coast Parkway,13-03-2020,0.0,28.7,31.9,26.8,4
East,East Coast Parkway,13-03-2020,0.0,28.7,31.9,26.8,3
East,East Coast Parkway,13-03-2020,0.0,28.7,31.9,26.8,2
East,Changi,20-03-2020,0.2,28.3,32.2,26,72
East,Changi,20-03-2020,0.2,28.3,32.2,26,57
East,Changi,20-03-2020,0.2,28.3,32.2,26,26
East,Changi,20-03-2020,0.2,28.3,32.2,26,17
East,Changi,20-03-2020,0.2,28.3,32.2,26,11
East,Changi,20-03-2020,0.2,28.3,32.2,26,7
East,Changi,20-03-2020,0.2,28.3,32.2,26,5
East,Changi,20-03-2020,0.2,28.3,32.2,26,4
East,Changi,20-03-2020,0.2,28.3,32.2,26,3
East,Changi,20-03-2020,0.2,28.3,32.2,26,2
East,East Coast Parkway,20-03-2020,0.0,28.1,30.2,26.3,72
East,East Coast Parkway,20-03-2020,0.0,28.1,30.2,26.3,57
East,East Coast Parkway,20-03-2020,0.0,28.1,30.2,26.3,26
East,East Coast Parkway,20-03-2020,0.0,28.1,30.2,26.3,17
East,East Coast Parkway,20-03-2020,0.0,28.1,30.2,26.3,11
East,East Coast Parkway,20-03-2020,0.0,28.1,30.2,26.3,7
East,East Coast Parkway,20-03-2020,0.0,28.1,30.2,26.3,5
East,East Coast Parkway,20-03-2020,0.0,28.1,30.2,26.3,4
East,East Coast Parkway,20-03-2020,0.0,28.1,30.2,26.3,3
East,East Coast Parkway,20-03-2020,0.0,28.1,30.2,26.3,2
East,Changi,27-03-2020,0.0,29.3,33.6,26.4,59
East,Changi,27-03-2020,0.0,29.3,33.6,26.4,31
East,Changi,27-03-2020,0.0,29.3,33.6,26.4,15
East,Changi,27-03-2020,0.0,29.3,33.6,26.4,7
East,Changi,27-03-2020,0.0,29.3,33.6,26.4,5
East,Changi,27-03-2020,0.0,29.3,33.6,26.4,3
East,Changi,27-03-2020,0.0,29.3,33.6,26.4,2
East,East Coast Parkway,27-03-2020,0.0,29,32,27,59
East,East Coast Parkway,27-03-2020,0.0,29,32,27,31
East,East Coast Parkway,27-03-2020,0.0,29,32,27,15
East,East Coast Parkway,27-03-2020,0.0,29,32,27,7
East,East Coast Parkway,27-03-2020,0.0,29,32,27,5
East,East Coast Parkway,27-03-2020,0.0,29,32,27,3
East,East Coast Parkway,27-03-2020,0.0,29,32,27,2
East,Changi,03-04-2020,27.4,28.5,32.8,24,62
East,Changi,03-04-2020,27.4,28.5,32.8,24,32
East,Changi,03-04-2020,27.4,28.5,32.8,24,18
East,Changi,03-04-2020,27.4,28.5,32.8,24,10
East,Changi,03-04-2020,27.4,28.5,32.8,24,4
East,Changi,03-04-2020,27.4,28.5,32.8,24,3
East,Changi,03-04-2020,27.4,28.5,32.8,24,2
East,East Coast Parkway,03-04-2020,5.0,28.6,32.3,25.2,62
East,East Coast Parkway,03-04-2020,5.0,28.6,32.3,25.2,32
East,East Coast Parkway,03-04-2020,5.0,28.6,32.3,25.2,18
East,East Coast Parkway,03-04-2020,5.0,28.6,32.3,25.2,10
East,East Coast Parkway,03-04-2020,5.0,28.6,32.3,25.2,4
East,East Coast Parkway,03-04-2020,5.0,28.6,32.3,25.2,3
East,East Coast Parkway,03-04-2020,5.0,28.6,32.3,25.2,2
East,Changi,09-04-2020,0.0,28.8,33.2,25.7,34
East,Changi,09-04-2020,0.0,28.8,33.2,25.7,25
East,Changi,09-04-2020,0.0,28.8,33.2,25.7,17
East,Changi,09-04-2020,0.0,28.8,33.2,25.7,11
East,Changi,09-04-2020,0.0,28.8,33.2,25.7,10
East,Changi,09-04-2020,0.0,28.8,33.2,25.7,4
East,Changi,09-04-2020,0.0,28.8,33.2,25.7,3
East,Changi,09-04-2020,0.0,28.8,33.2,25.7,2
East,East Coast Parkway,09-04-2020,0.0,28.9,32.5,26.7,34
East,East Coast Parkway,09-04-2020,0.0,28.9,32.5,26.7,25
East,East Coast Parkway,09-04-2020,0.0,28.9,32.5,26.7,17
East,East Coast Parkway,09-04-2020,0.0,28.9,32.5,26.7,11
East,East Coast Parkway,09-04-2020,0.0,28.9,32.5,26.7,10
East,East Coast Parkway,09-04-2020,0.0,28.9,32.5,26.7,4
East,East Coast Parkway,09-04-2020,0.0,28.9,32.5,26.7,3
East,East Coast Parkway,09-04-2020,0.0,28.9,32.5,26.7,2
East,Changi,17-04-2020,0.0,29.4,33,26.6,29
East,Changi,17-04-2020,0.0,29.4,33,26.6,12
East,Changi,17-04-2020,0.0,29.4,33,26.6,9
East,Changi,17-04-2020,0.0,29.4,33,26.6,8
East,Changi,17-04-2020,0.0,29.4,33,26.6,7
East,Changi,17-04-2020,0.0,29.4,33,26.6,4
East,Changi,17-04-2020,0.0,29.4,33,26.6,3
East,Changi,17-04-2020,0.0,29.4,33,26.6,2
East,East Coast Parkway,17-04-2020,0.0,29.2,32.2,27.1,29
East,East Coast Parkway,17-04-2020,0.0,29.2,32.2,27.1,12
East,East Coast Parkway,17-04-2020,0.0,29.2,32.2,27.1,9
East,East Coast Parkway,17-04-2020,0.0,29.2,32.2,27.1,8
East,East Coast Parkway,17-04-2020,0.0,29.2,32.2,27.1,7
East,East Coast Parkway,17-04-2020,0.0,29.2,32.2,27.1,4
East,East Coast Parkway,17-04-2020,0.0,29.2,32.2,27.1,3
East,East Coast Parkway,17-04-2020,0.0,29.2,32.2,27.1,2
East,Changi,24-04-2020,3.4,28,34.1,25.2,57
East,Changi,24-04-2020,3.4,28,34.1,25.2,41
East,Changi,24-04-2020,3.4,28,34.1,25.2,16
East,Changi,24-04-2020,3.4,28,34.1,25.2,13
East,Changi,24-04-2020,3.4,28,34.1,25.2,12
East,Changi,24-04-2020,3.4,28,34.1,25.2,8
East,Changi,24-04-2020,3.4,28,34.1,25.2,7
East,Changi,24-04-2020,3.4,28,34.1,25.2,6
East,Changi,24-04-2020,3.4,28,34.1,25.2,5
East,Changi,24-04-2020,3.4,28,34.1,25.2,4
East,Changi,24-04-2020,3.4,28,34.1,25.2,3
East,Changi,24-04-2020,3.4,28,34.1,25.2,2
East,East Coast Parkway,24-04-2020,1.4,28.1,31.4,25.8,57
East,East Coast Parkway,24-04-2020,1.4,28.1,31.4,25.8,41
East,East Coast Parkway,24-04-2020,1.4,28.1,31.4,25.8,16
East,East Coast Parkway,24-04-2020,1.4,28.1,31.4,25.8,13
East,East Coast Parkway,24-04-2020,1.4,28.1,31.4,25.8,12
East,East Coast Parkway,24-04-2020,1.4,28.1,31.4,25.8,8
East,East Coast Parkway,24-04-2020,1.4,28.1,31.4,25.8,7
East,East Coast Parkway,24-04-2020,1.4,28.1,31.4,25.8,6
East,East Coast Parkway,24-04-2020,1.4,28.1,31.4,25.8,5
East,East Coast Parkway,24-04-2020,1.4,28.1,31.4,25.8,4
East,East Coast Parkway,24-04-2020,1.4,28.1,31.4,25.8,3
East,East Coast Parkway,24-04-2020,1.4,28.1,31.4,25.8,2
East,Changi,30-04-2020,51.8,27.3,31.9,24.9,80
East,Changi,30-04-2020,51.8,27.3,31.9,24.9,48
East,Changi,30-04-2020,51.8,27.3,31.9,24.9,27
East,Changi,30-04-2020,51.8,27.3,31.9,24.9,17
East,Changi,30-04-2020,51.8,27.3,31.9,24.9,16
East,Changi,30-04-2020,51.8,27.3,31.9,24.9,14
East,Changi,30-04-2020,51.8,27.3,31.9,24.9,13
East,Changi,30-04-2020,51.8,27.3,31.9,24.9,9
East,Changi,30-04-2020,51.8,27.3,31.9,24.9,8
East,Changi,30-04-2020,51.8,27.3,31.9,24.9,7
East,Changi,30-04-2020,51.8,27.3,31.9,24.9,6
East,Changi,30-04-2020,51.8,27.3,31.9,24.9,5
East,Changi,30-04-2020,51.8,27.3,31.9,24.9,4
East,Changi,30-04-2020,51.8,27.3,31.9,24.9,3
East,Changi,30-04-2020,51.8,27.3,31.9,24.9,2
East,East Coast Parkway,30-04-2020,43.2,27.2,30,24.6,80
East,East Coast Parkway,30-04-2020,43.2,27.2,30,24.6,48
East,East Coast Parkway,30-04-2020,43.2,27.2,30,24.6,27
East,East Coast Parkway,30-04-2020,43.2,27.2,30,24.6,17
East,East Coast Parkway,30-04-2020,43.2,27.2,30,24.6,16
East,East Coast Parkway,30-04-2020,43.2,27.2,30,24.6,14
East,East Coast Parkway,30-04-2020,43.2,27.2,30,24.6,13
East,East Coast Parkway,30-04-2020,43.2,27.2,30,24.6,9
East,East Coast Parkway,30-04-2020,43.2,27.2,30,24.6,8
East,East Coast Parkway,30-04-2020,43.2,27.2,30,24.6,7
East,East Coast Parkway,30-04-2020,43.2,27.2,30,24.6,6
East,East Coast Parkway,30-04-2020,43.2,27.2,30,24.6,5
East,East Coast Parkway,30-04-2020,43.2,27.2,30,24.6,4
East,East Coast Parkway,30-04-2020,43.2,27.2,30,24.6,3
East,East Coast Parkway,30-04-2020,43.2,27.2,30,24.6,2
East,Changi,08-05-2020,53.8,29.1,33.9,23.7,104
East,Changi,08-05-2020,53.8,29.1,33.9,23.7,61
East,Changi,08-05-2020,53.8,29.1,33.9,23.7,47
East,Changi,08-05-2020,53.8,29.1,33.9,23.7,19
East,Changi,08-05-2020,53.8,29.1,33.9,23.7,16
East,Changi,08-05-2020,53.8,29.1,33.9,23.7,14
East,Changi,08-05-2020,53.8,29.1,33.9,23.7,9
East,Changi,08-05-2020,53.8,29.1,33.9,23.7,6
East,Changi,08-05-2020,53.8,29.1,33.9,23.7,5
East,Changi,08-05-2020,53.8,29.1,33.9,23.7,4
East,Changi,08-05-2020,53.8,29.1,33.9,23.7,3
East,Changi,08-05-2020,53.8,29.1,33.9,23.7,2
East,East Coast Parkway,08-05-2020,24.0,29,31,24.4,104
East,East Coast Parkway,08-05-2020,24.0,29,31,24.4,61
East,East Coast Parkway,08-05-2020,24.0,29,31,24.4,47
East,East Coast Parkway,08-05-2020,24.0,29,31,24.4,19
East,East Coast Parkway,08-05-2020,24.0,29,31,24.4,16
East,East Coast Parkway,08-05-2020,24.0,29,31,24.4,14
East,East Coast Parkway,08-05-2020,24.0,29,31,24.4,9
East,East Coast Parkway,08-05-2020,24.0,29,31,24.4,6
East,East Coast Parkway,08-05-2020,24.0,29,31,24.4,5
East,East Coast Parkway,08-05-2020,24.0,29,31,24.4,4
East,East Coast Parkway,08-05-2020,24.0,29,31,24.4,3
East,East Coast Parkway,08-05-2020,24.0,29,31,24.4,2
East,Changi,15-05-2020,0.0,29.7,32.6,27.1,136
East,Changi,15-05-2020,0.0,29.7,32.6,27.1,77
East,Changi,15-05-2020,0.0,29.7,32.6,27.1,75
East,Changi,15-05-2020,0.0,29.7,32.6,27.1,26
East,Changi,15-05-2020,0.0,29.7,32.6,27.1,25
East,Changi,15-05-2020,0.0,29.7,32.6,27.1,24
East,Changi,15-05-2020,0.0,29.7,32.6,27.1,18
East,Changi,15-05-2020,0.0,29.7,32.6,27.1,17
East,Changi,15-05-2020,0.0,29.7,32.6,27.1,11
East,Changi,15-05-2020,0.0,29.7,32.6,27.1,7
East,Changi,15-05-2020,0.0,29.7,32.6,27.1,6
East,Changi,15-05-2020,0.0,29.7,32.6,27.1,5
East,Changi,15-05-2020,0.0,29.7,32.6,27.1,4
East,Changi,15-05-2020,0.0,29.7,32.6,27.1,3
East,Changi,15-05-2020,0.0,29.7,32.6,27.1,2
East,East Coast Parkway,15-05-2020,0.0,29.5,31.1,27.6,136
East,East Coast Parkway,15-05-2020,0.0,29.5,31.1,27.6,77
East,East Coast Parkway,15-05-2020,0.0,29.5,31.1,27.6,75
East,East Coast Parkway,15-05-2020,0.0,29.5,31.1,27.6,26
East,East Coast Parkway,15-05-2020,0.0,29.5,31.1,27.6,25
East,East Coast Parkway,15-05-2020,0.0,29.5,31.1,27.6,24
East,East Coast Parkway,15-05-2020,0.0,29.5,31.1,27.6,18
East,East Coast Parkway,15-05-2020,0.0,29.5,31.1,27.6,17
East,East Coast Parkway,15-05-2020,0.0,29.5,31.1,27.6,11
East,East Coast Parkway,15-05-2020,0.0,29.5,31.1,27.6,7
East,East Coast Parkway,15-05-2020,0.0,29.5,31.1,27.6,6
East,East Coast Parkway,15-05-2020,0.0,29.5,31.1,27.6,5
East,East Coast Parkway,15-05-2020,0.0,29.5,31.1,27.6,4
East,East Coast Parkway,15-05-2020,0.0,29.5,31.1,27.6,3
East,East Coast Parkway,15-05-2020,0.0,29.5,31.1,27.6,2
East,Changi,22-05-2020,4.6,28.1,31.3,25.6,150
East,Changi,22-05-2020,4.6,28.1,31.3,25.6,103
East,Changi,22-05-2020,4.6,28.1,31.3,25.6,84
East,Changi,22-05-2020,4.6,28.1,31.3,25.6,38
East,Changi,22-05-2020,4.6,28.1,31.3,25.6,33
East,Changi,22-05-2020,4.6,28.1,31.3,25.6,28
East,Changi,22-05-2020,4.6,28.1,31.3,25.6,11
East,Changi,22-05-2020,4.6,28.1,31.3,25.6,10
East,Changi,22-05-2020,4.6,28.1,31.3,25.6,5
East,Changi,22-05-2020,4.6,28.1,31.3,25.6,4
East,Changi,22-05-2020,4.6,28.1,31.3,25.6,3
East,Changi,22-05-2020,4.6,28.1,31.3,25.6,2
East,East Coast Parkway,22-05-2020,17.8,28.3,30.9,25.1,150
East,East Coast Parkway,22-05-2020,17.8,28.3,30.9,25.1,103
East,East Coast Parkway,22-05-2020,17.8,28.3,30.9,25.1,84
East,East Coast Parkway,22-05-2020,17.8,28.3,30.9,25.1,38
East,East Coast Parkway,22-05-2020,17.8,28.3,30.9,25.1,33
East,East Coast Parkway,22-05-2020,17.8,28.3,30.9,25.1,28
East,East Coast Parkway,22-05-2020,17.8,28.3,30.9,25.1,11
East,East Coast Parkway,22-05-2020,17.8,28.3,30.9,25.1,10
East,East Coast Parkway,22-05-2020,17.8,28.3,30.9,25.1,5
East,East Coast Parkway,22-05-2020,17.8,28.3,30.9,25.1,4
East,East Coast Parkway,22-05-2020,17.8,28.3,30.9,25.1,3
East,East Coast Parkway,22-05-2020,17.8,28.3,30.9,25.1,2
East,Changi,29-05-2020,0.0,29.4,32.6,28,175
East,Changi,29-05-2020,0.0,29.4,32.6,28,117
East,Changi,29-05-2020,0.0,29.4,32.6,28,86
East,Changi,29-05-2020,0.0,29.4,32.6,28,51
East,Changi,29-05-2020,0.0,29.4,32.6,28,50
East,Changi,29-05-2020,0.0,29.4,32.6,28,39
East,Changi,29-05-2020,0.0,29.4,32.6,28,32
East,Changi,29-05-2020,0.0,29.4,32.6,28,15
East,Changi,29-05-2020,0.0,29.4,32.6,28,14
East,Changi,29-05-2020,0.0,29.4,32.6,28,8
East,Changi,29-05-2020,0.0,29.4,32.6,28,7
East,Changi,29-05-2020,0.0,29.4,32.6,28,6
East,Changi,29-05-2020,0.0,29.4,32.6,28,5
East,Changi,29-05-2020,0.0,29.4,32.6,28,4
East,Changi,29-05-2020,0.0,29.4,32.6,28,3
East,Changi,29-05-2020,0.0,29.4,32.6,28,2
East,East Coast Parkway,29-05-2020,0.0,29.6,31.1,27.9,175
East,East Coast Parkway,29-05-2020,0.0,29.6,31.1,27.9,117
East,East Coast Parkway,29-05-2020,0.0,29.6,31.1,27.9,86
East,East Coast Parkway,29-05-2020,0.0,29.6,31.1,27.9,51
East,East Coast Parkway,29-05-2020,0.0,29.6,31.1,27.9,50
East,East Coast Parkway,29-05-2020,0.0,29.6,31.1,27.9,39
East,East Coast Parkway,29-05-2020,0.0,29.6,31.1,27.9,32
East,East Coast Parkway,29-05-2020,0.0,29.6,31.1,27.9,15
East,East Coast Parkway,29-05-2020,0.0,29.6,31.1,27.9,14
East,East Coast Parkway,29-05-2020,0.0,29.6,31.1,27.9,8
East,East Coast Parkway,29-05-2020,0.0,29.6,31.1,27.9,7
East,East Coast Parkway,29-05-2020,0.0,29.6,31.1,27.9,6
East,East Coast Parkway,29-05-2020,0.0,29.6,31.1,27.9,5
East,East Coast Parkway,29-05-2020,0.0,29.6,31.1,27.9,4
East,East Coast Parkway,29-05-2020,0.0,29.6,31.1,27.9,3
East,East Coast Parkway,29-05-2020,0.0,29.6,31.1,27.9,2
East,Changi,05-06-2020,41.0,27.6,31.1,24.1,191
East,Changi,05-06-2020,41.0,27.6,31.1,24.1,126
East,Changi,05-06-2020,41.0,27.6,31.1,24.1,99
East,Changi,05-06-2020,41.0,27.6,31.1,24.1,68
East,Changi,05-06-2020,41.0,27.6,31.1,24.1,58
East,Changi,05-06-2020,41.0,27.6,31.1,24.1,46
East,Changi,05-06-2020,41.0,27.6,31.1,24.1,40
East,Changi,05-06-2020,41.0,27.6,31.1,24.1,20
East,Changi,05-06-2020,41.0,27.6,31.1,24.1,18
East,Changi,05-06-2020,41.0,27.6,31.1,24.1,17
East,Changi,05-06-2020,41.0,27.6,31.1,24.1,10
East,Changi,05-06-2020,41.0,27.6,31.1,24.1,9
East,Changi,05-06-2020,41.0,27.6,31.1,24.1,8
East,Changi,05-06-2020,41.0,27.6,31.1,24.1,7
East,Changi,05-06-2020,41.0,27.6,31.1,24.1,6
East,Changi,05-06-2020,41.0,27.6,31.1,24.1,5
East,Changi,05-06-2020,41.0,27.6,31.1,24.1,4
East,Changi,05-06-2020,41.0,27.6,31.1,24.1,3
East,Changi,05-06-2020,41.0,27.6,31.1,24.1,2
East,East Coast Parkway,05-06-2020,18.2,28.2,29.6,25.6,191
East,East Coast Parkway,05-06-2020,18.2,28.2,29.6,25.6,126
East,East Coast Parkway,05-06-2020,18.2,28.2,29.6,25.6,99
East,East Coast Parkway,05-06-2020,18.2,28.2,29.6,25.6,68
East,East Coast Parkway,05-06-2020,18.2,28.2,29.6,25.6,58
East,East Coast Parkway,05-06-2020,18.2,28.2,29.6,25.6,46
East,East Coast Parkway,05-06-2020,18.2,28.2,29.6,25.6,40
East,East Coast Parkway,05-06-2020,18.2,28.2,29.6,25.6,20
East,East Coast Parkway,05-06-2020,18.2,28.2,29.6,25.6,18
East,East Coast Parkway,05-06-2020,18.2,28.2,29.6,25.6,17
East,East Coast Parkway,05-06-2020,18.2,28.2,29.6,25.6,10
East,East Coast Parkway,05-06-2020,18.2,28.2,29.6,25.6,9
East,East Coast Parkway,05-06-2020,18.2,28.2,29.6,25.6,8
East,East Coast Parkway,05-06-2020,18.2,28.2,29.6,25.6,7
East,East Coast Parkway,05-06-2020,18.2,28.2,29.6,25.6,6
East,East Coast Parkway,05-06-2020,18.2,28.2,29.6,25.6,5
East,East Coast Parkway,05-06-2020,18.2,28.2,29.6,25.6,4
East,East Coast Parkway,05-06-2020,18.2,28.2,29.6,25.6,3
East,East Coast Parkway,05-06-2020,18.2,28.2,29.6,25.6,2
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,217
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,201
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,182
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,161
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,113
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,99
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,87
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,75
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,63
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,62
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,51
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,48
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,46
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,37
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,36
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,33
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,28
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,23
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,21
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,20
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,19
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,18
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,17
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,15
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,14
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,13
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,12
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,11
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,9
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,8
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,7
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,6
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,5
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,4
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,3
East,Changi,03-07-2020,0.0,29.6,32.4,27.8,2
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,217
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,201
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,182
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,161
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,113
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,99
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,87
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,75
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,63
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,62
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,51
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,48
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,46
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,37
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,36
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,33
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,28
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,23
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,21
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,20
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,19
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,18
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,17
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,15
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,14
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,13
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,12
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,11
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,9
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,8
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,7
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,6
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,5
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,4
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,3
East,East Coast Parkway,03-07-2020,0.0,29.5,30.9,28.7,2
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,326
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,293
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,220
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,170
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,153
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,145
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,141
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,140
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,112
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,87
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,79
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,69
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,65
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,64
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,62
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,61
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,60
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,59
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,54
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,53
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,48
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,40
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,38
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,36
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,28
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,27
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,26
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,25
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,24
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,20
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,18
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,17
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,16
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,15
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,13
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,12
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,11
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,10
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,9
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,8
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,7
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,6
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,5
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,4
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,3
East,Changi,07-08-2020,0.0,29.4,32.7,27.3,2
East,East Coast Parkway,07-08-2020,0.0,29.3,31.4,28.3,326
East,East Coast Parkway,07-08-2020,0.0,29.3,31.4,28.3,293
East,East Coast Parkway,07-08-2020,0.0,29.3,31.4,28.3,220
East,East Coast Parkway,07-08-2020,0.0,29.3,31.4,28.3,170
East,East Coast Parkway,07-08-2020,0.0,29.3,31.4,28.3,153
East,East Coast Parkway,07-08-2020,0.0,29.3,31.4,28.3,145
East,East Coast Parkway,07-08-2020,0.0,29.3,31.4,28.3,141
East,East Coast Parkway,07-08-2020,0.0,29.3,31.4,28.3,140
East,East Coast Parkway,07-08-2020,0.0,29.3,31.4,28.3,112
East,East Coast Parkway,07-08-2020,0.0,29.3,31.4,28.3,87
East,East Coast Parkway,07-08-2020,0.0,29.3,31.4,28.3,79
East,East Coast Parkway,07-08-2020,0.0,29.3,31.4,28.3,69
East,East Coast Parkway,07-08-2020,0.0,29.3,31.4,28.3,65
